Author	Id	Content	Created_at	Edited_at	Mentions
conjugate	725322239867617351	lets say if the method is "shuffle 4 werewolves and rogue, then pick 4 and give to the 4 WW players" we have only 80% to have a rogue	2020-06-24 12:11:37.820000	None	
conjugate	725322344125431880	while taking a similar approach for villagers gives much higher % of having hound/peddler ingame?	2020-06-24 12:12:02.677000	None	
conjugate	725322485159034940	seems like the method in which its decided can actually be very useful information, but yeah if there is no previous knowledge from other games	2020-06-24 12:12:36.302000	None	
conjugate	725322508290490408	then its just useless speculation	2020-06-24 12:12:41.817000	None	
conjugate	725343733285126234	had a chance to go over my answers to your case? i think they should alleviate most of your concerns and explain my side of it pretty thoroughly	2020-06-24 13:37:02.250000	None	
conjugate	725346805331525732	And?	2020-06-24 13:49:14.683000	None	
conjugate	725347629713588235	Because the explanation was so adequate that you felt no need to pursue this line anymore	2020-06-24 13:52:31.231000	None	
conjugate	725347642636501002	i assume	2020-06-24 13:52:34.312000	None	
conjugate	725347650270134313	:)	2020-06-24 13:52:36.132000	None	
conjugate	725369214264803391	we can come up with other things to discuss too	2020-06-24 15:18:17.389000	None	
conjugate	725369290747805706	for example who gets chancellor could maybe get some discussion started	2020-06-24 15:18:35.624000	None	
conjugate	725369579639144528	wouldnt that attitude warrant a "AHA! You are being opportunistic!" in itself?:)	2020-06-24 15:19:44.501000	None	
conjugate	725369650791186432	opportunismception	2020-06-24 15:20:01.465000	None	
conjugate	725370114320367737	we are getting back to that then i see, ill try to keep it short to not push the discussion too much in that direction	2020-06-24 15:21:51.979000	None	
conjugate	725370243911909449	i have a textwall somewhere up if u wanna read, but i think i might just have overreacted a bit when he accused me of being WW	2020-06-24 15:22:22.876000	None	
conjugate	725370451689209937	he did have some calculations which i am pretty sure are wildly inaccurate regarding to jail logic, but then again, so did i, and he was rather quick to blame me and used terminology that is ehh, i would say crowd grabbing	2020-06-24 15:23:12.414000	None	
conjugate	725370506072817746	im not really sure about the difference (really not sure, because new)	2020-06-24 15:23:25.380000	None	
conjugate	725370623140036649	i assumed it means "you are probably a wolf, we have a front runner for sac"	2020-06-24 15:23:53.291000	None	
conjugate	725370709421064192	anyway 1 of the other things i thought to look at	2020-06-24 15:24:13.862000	None	
conjugate	725370784469614623	is who was curious regarding to # of werewolves before it was confirmed	2020-06-24 15:24:31.755000	None	
conjugate	725370828669321216	and those ppl were me, donkey and raven	2020-06-24 15:24:42.293000	None	
conjugate	725370846985846886	which makes me suspect him a bit less	2020-06-24 15:24:46.660000	None	
conjugate	725371303904935966	could you remind us?	2020-06-24 15:26:35.598000	None	
conjugate	725371426877472778	i recall there was something with accusation on bandwagoning votes	2020-06-24 15:27:04.917000	None	
conjugate	725371459677192303	but there's so much to scroll up	2020-06-24 15:27:12.737000	None	
conjugate	725371618028814426	oh, that	2020-06-24 15:27:50.491000	None	
conjugate	725371641026052096	yeah i remember now	2020-06-24 15:27:55.974000	None	
conjugate	725371714544074811	yeah i didnt really get any wolf vibes from it either i gotta say	2020-06-24 15:28:13.502000	None	
conjugate	725371758248591390	just two people arguing passionately about syntax	2020-06-24 15:28:23.922000	None	
conjugate	725372426220994634	what really bothered me there that the compass chart thing was in such tiiiny font	2020-06-24 15:31:03.179000	None	
conjugate	725372457107849269	i couldnt read it	2020-06-24 15:31:10.543000	None	
conjugate	725373857438892046	> what made you think he can activate all 4 of courtier's bonuses and is not named Josephine? |newline| <@!309454241091682305> do you mean they are tormentor with capitalism??	2020-06-24 15:36:44.408000	None	,DDL#6966
conjugate	725374611512098876	when you say town leader do u mean governor, or just a player that leads discussion?	2020-06-24 15:39:44.193000	None	
conjugate	725381214718001183	mik also suggested that the peddler reveals themselves to them after saying peddler should be careful not to reveal themselves to WW early, which seemed to me like an odd ask considering.. however he did explain it later by something similar that happened with him being peddler in previous game	2020-06-24 16:05:58.520000	None	
conjugate	725381439436226640	which made me kinda convinced to start with, but with more unrelated evidence on top of it, maybe not so much	2020-06-24 16:06:52.097000	None	
conjugate	725381595980234752	"evidence" because all those things are not conclusive at all	2020-06-24 16:07:29.420000	None	
conjugate	725382229714403388	perhaps u are right	2020-06-24 16:10:00.514000	None	
conjugate	725382277005180978	im really not familiar with the new roles	2020-06-24 16:10:11.789000	None	
conjugate	725382342654427196	but it seems like it has potential for shenanigans that hound cannot pull off	2020-06-24 16:10:27.441000	None	
conjugate	725382455737057331	what do you think about the idea we had	2020-06-24 16:10:54.402000	None	
conjugate	725382503799586816	with everyone having their "peddler" list	2020-06-24 16:11:05.861000	None	
conjugate	725382550511681658	and when the peddler dies we go back to look at everyone's list?	2020-06-24 16:11:16.998000	None	
conjugate	725382624457130004	yeah	2020-06-24 16:11:34.628000	None	
conjugate	725383054712897646	yeah, and it's still clunky as hell	2020-06-24 16:13:17.209000	None	
conjugate	725383102377230406	but maybe this way we can make the role into a bit more than a weak hound	2020-06-24 16:13:28.573000	None	
conjugate	725383245654655025	i was assuming they only give goats	2020-06-24 16:14:02.733000	None	
conjugate	725384211300876388	was my proposal, depending on a misunderstanding of how first term protection works, irrelevant anyway	2020-06-24 16:17:52.961000	None	
conjugate	725384307165888563	but from your experience from previous games	2020-06-24 16:18:15.817000	None	
conjugate	725384413382180944	how likely is it that potential roles are actually in the game?	2020-06-24 16:18:41.141000	None	
conjugate	725384447175819334	just trying to get a +- picture of it	2020-06-24 16:18:49.198000	None	
conjugate	725384734611341323	so maybe about their power scale, would it be safe to assume that if we see rogue, both are in? if we see rogue, one is in?	2020-06-24 16:19:57.728000	None	
conjugate	725386661793366030	to take this to the extreme, if it was 15% to win the game, but 45% to lose a villager.. would he make the same argument?	2020-06-24 16:27:37.204000	None	
conjugate	725387312275652609	the 3/15 (one if they select killer, 1 target, 1 rogue) is also assuming WW instantly use the rogue day1 (not a likely occurance)	2020-06-24 16:30:12.291000	None	
conjugate	725387582002692096	and anyway we since then discovered first term protection which makes it different, but i did so much bad math lately that i feel bad to point out bad math by others:)	2020-06-24 16:31:16.599000	None	
conjugate	725388177132486727	just need to put some silvers in the trash	2020-06-24 16:33:38.489000	None	
conjugate	725388183235330048	right?	2020-06-24 16:33:39.944000	None	
conjugate	725391656735604797	pqr possible to also link my answers to this case?	2020-06-24 16:47:28.091000	None	
conjugate	725391725849477170	his case is well written but i think i made a pretty solid explanation for his points	2020-06-24 16:47:44.569000	None	
conjugate	725391768857870456	will get it, 1sec	2020-06-24 16:47:54.823000	None	
conjugate	725391991546052698	it starts here <https://discordapp.com/channels/212660788786102272/720674005807267881/725263217848483841>, multiple messages	2020-06-24 16:48:47.916000	None	
conjugate	725392638295015504	and i do feel the need to say when i asked him about my explanations he said "i have nothing to comment about them", which seemed to me like a thing that someone would only say if his mind is too set already	2020-06-24 16:51:22.113000	None	
conjugate	725392742838173786	after i read his point5) i agreed and pointed my thoughts about it, in retrospect, sure	2020-06-24 16:51:47.038000	None	
conjugate	725392808646803546	but i think you are reading too much into the inexperience of a new player	2020-06-24 16:52:02.728000	None	
conjugate	725393197769031731	i did say a LONG while ago	2020-06-24 16:53:35.502000	None	
conjugate	725393266408685618	as in irl party game, not in a forum mega analysis with a developed meta	2020-06-24 16:53:51.867000	None	
conjugate	725393462450716744	where yes, if you named many werewolves as guesses on day1, you many times found yourself out on day2:D	2020-06-24 16:54:38.607000	None	
conjugate	725393511112769536	there's no need to keep explaining that point, i agreed with it	2020-06-24 16:54:50.209000	None	
conjugate	725393522450104419	and gave my answer	2020-06-24 16:54:52.912000	None	
conjugate	725394011728379955	there's also no reason to attribute stupidity AND wolf-ness to something that can be extremely easily explained by inexperience	2020-06-24 16:56:49.565000	None	
conjugate	725394087548551239	dont you think if i was WW the other WWs would stop me from digging a hole so godarn deep for myself in our secret private chat	2020-06-24 16:57:07.642000	None	
conjugate	725394393087082599	if it can be explained by inexperience alone, or by inexperience AND WW, i dont see why go for the latter, it is less likely	2020-06-24 16:58:20.488000	None	
conjugate	725394456089722920	and mostly his case against me is "he said stupid things"	2020-06-24 16:58:35.509000	None	
conjugate	725394524045836348	i did say some stupid things, i did go back on some of them after hearing adequate explanations	2020-06-24 16:58:51.711000	None	
conjugate	725394546548015134	i did keep my opinion on others	2020-06-24 16:58:57.076000	None	
conjugate	725394917945376870	i urge you to read my response to him if you did not, no need to keep treading water on this i guess..	2020-06-24 17:00:25.624000	None	
conjugate	725395490493169684	i just think inexperienced town still get the feeling that they need to communicate in order to get things going, while inexperienced wolves are more tendant to sit quietly and see where the wind blows	2020-06-24 17:02:42.130000	None	
conjugate	725395620197695569	for me it feels like you punish communication by town	2020-06-24 17:03:13.054000	None	
conjugate	725395680142557194	and assuming i am(i am) a new player, and will survive this day	2020-06-24 17:03:27.346000	None	
conjugate	725395715664248842	i think i might be faaar more worried about being vocal	2020-06-24 17:03:35.815000	None	
conjugate	725395788359925831	because experienced player will pick every tiny mis-assumption i make and throw me to the wolves	2020-06-24 17:03:53.147000	None	
conjugate	725396147396411453	i dont midn the pushback	2020-06-24 17:05:18.748000	None	
conjugate	725396264229011528	pushback is good	2020-06-24 17:05:46.603000	None	
conjugate	725396304615964697	but sacrifice is not:)	2020-06-24 17:05:56.232000	None	
conjugate	725397176829607946	dont we rotate gov/chance every day anyway to maximize first term protection?	2020-06-24 17:09:24.184000	None	
conjugate	725397209146851438	(honest question, dont eat me alive)	2020-06-24 17:09:31.889000	None	
conjugate	725399651653517382	on another note, pqr, can hear more about chancellor choice?	2020-06-24 17:19:14.228000	None	
conjugate	725399812140433429	i dont like the emoji vote thing, it seems like potentially a convenient way to dodge responsibility for accidental WW chancellor at a later point	2020-06-24 17:19:52.491000	None	
conjugate	725399879182057563	would feel much better if you just picked someone, with or without reasoning	2020-06-24 17:20:08.475000	None	
conjugate	725400178823266415	i would imagine wolves can be afraid to manipulate it if there isnt some sort of severe bandwagoning similar to what happened with our gov choice, but	2020-06-24 17:21:19.915000	None	
conjugate	725400208053108816	i just see no reason to go for votes as village	2020-06-24 17:21:26.884000	None	
conjugate	725400351020285983	pref let us get reads into your incentives/hunches, it should be good if you are village, right?	2020-06-24 17:22:00.970000	None	
conjugate	725400450668560506	i think you should just choose whoever you want, and explain why	2020-06-24 17:22:24.728000	None	
conjugate	725400598408593439	villages have no coordination	2020-06-24 17:22:59.952000	None	
conjugate	725400614237896797	and wolves have secret chat	2020-06-24 17:23:03.726000	None	
conjugate	725400663340744808	they can have very easy time getting a vote where they want	2020-06-24 17:23:15.433000	None	
conjugate	725401014831808593	like firecoal said, it depends how much manipulation is needed	2020-06-24 17:24:39.235000	None	
conjugate	725401582514077697	it would be pretty hilarious if we just give WW-pqr the perfect chance to choose WW-chancellor without raising any suspicion	2020-06-24 17:26:54.581000	None	
conjugate	725401609022079026	but i think its still worth	2020-06-24 17:27:00.901000	None	
conjugate	725403340174917683	no need to perform irl sac	2020-06-24 17:33:53.640000	None	
