Author	Id	Content	Created_at	Edited_at	Mentions
Caetra	725065074850660383	i keep thinking that cat might be referring to me	2020-06-23 19:09:44.902000	None	
Ravenshard	725065106450284575	no you're kitty	2020-06-23 19:09:52.436000	None	
Ravenshard	725065224155037837	although you can voice your opinion too Caetra	2020-06-23 19:10:20.499000	None	
conjugate	725065735692484711	good question, i dont have any particularly strong hunch	2020-06-23 19:12:22.459000	None	
conjugate	725065844647788686	i tend to assume people who aggressively blame me are WWs, but they might just be paranoid villagers:)	2020-06-23 19:12:48.436000	None	
conjugate	725066053595693176	also im not entirely sure if i just wanna throw all my guesses out here just yet, if they are too good maybe i will be swiftly rid of in night phase	2020-06-23 19:13:38.253000	None	
mikaelsson	725066313717907466	have we ever considered to shorten d1 to only 24 hours? we mostly wait for the panic before deadline anyway	2020-06-23 19:14:40.271000	None	
Ravenshard	725066399654871122	we haven't considered that, but I can already envision much complaining	2020-06-23 19:15:00.760000	None	
eh1414	725066476003917944	people should panic earlier	2020-06-23 19:15:18.963000	None	
conjugate	725066492349251644	PAAANIC	2020-06-23 19:15:22.860000	None	
conjugate	725066512527786015	LETS GET OUR GOVT GOING:)	2020-06-23 19:15:27.671000	None	
eh1414	725066657415954532	just to go back to something earlier, i don’t think people only voting for themselves is particularly great - it’s a mindset that if everyone adopted, it would be anti-town.	2020-06-23 19:16:02.215000	None	
conjugate	725066831378907177	wouldnt anyone that knows he is a villager prefer to be governor if he is given that option though?	2020-06-23 19:16:43.691000	None	
Ravenshard	725066933971451995	great, that's everyone	2020-06-23 19:17:08.151000	None	
Will((ow)|(iam))	725066939541618788	I think it's probably better to have no governor than a random governor.	2020-06-23 19:17:09.479000	None	
Ravenshard	725066973599498340	find me a wolf who admits they're a wolf and I will show you a fool	2020-06-23 19:17:17.599000	None	
eh1414	725067040200720506	cat - sure, it makes sense in isolation, but if everyone thought that was the only option for them, it’s a bad situation imo	2020-06-23 19:17:33.478000	None	
conjugate	725067089408163934	disagree will, we should get chancellor power used as much as possible imo and no gov means no chancellor	2020-06-23 19:17:45.210000	None	
mikaelsson	725067142885670984	i agree with cat	2020-06-23 19:17:57.960000	None	
Ravenshard	725067202268627088	having no gov is the worst thing possible	2020-06-23 19:18:12.118000	None	
conjugate	725067470355824641	do u need to have over half the votes to be chosen? or just more than all other contenders?	2020-06-23 19:19:16.035000	None	
eh1414	725067586102100038	it sounds like half the votes is automatic, or just whoever has the most at the deadline	2020-06-23 19:19:43.631000	None	
eh1414	725067604770816113	i could be wrong though	2020-06-23 19:19:48.082000	None	
eh1414	725067661813219338	over half, rather	2020-06-23 19:20:01.682000	None	
Ravenshard	725067723364761650	whoever has over half before the deadline or whoever has most at the deadline	2020-06-23 19:20:16.357000	None	
Caetra	725067724149227672	governor won't block sacrifices, because doing so outside of specific tactical situations is obvscum |newline| and getting a werewolf as the chancellor isn't THAT bad |newline| and getting a town as the chancellor is pretty good	2020-06-23 19:20:16.544000	None	
Caetra	725067741995729028	so you should always have a governor	2020-06-23 19:20:20.799000	None	
conjugate	725067814309855292	since pqr has so many votes alrdy, i find it rather unlikely that any1 else would be chosen for day1, maybe we should move on with it	2020-06-23 19:20:38.040000	None	
Ravenshard	725067870241030265	oh no, someone else will probably be chosen	2020-06-23 19:20:51.375000	None	
Ravenshard	725067910632046713	Sharur will have a strong chance once they show up	2020-06-23 19:21:01.005000	None	
conjugate	725067927430103370	doesnt seem likely that all other players will have such a unified opinion to 1 of the other options:D	2020-06-23 19:21:05.010000	None	
conjugate	725067976604123178	but i guess current votes can change too	2020-06-23 19:21:16.734000	None	
eh1414	725068020015431680	it could definitely swing, that tends to happen in werewolf	2020-06-23 19:21:27.084000	None	
Will((ow)|(iam))	725068991436947496	Here's the math: |newline|  |newline| Random governor,  |newline| 1/4 chance governor is WW. Given governor is WW, 0% chance chancellor prevents kill, and we might have a roleblocker on the WW team. |newline| 3/4 chance governor is village-aligned. Given governor is village-aligned, 4/15 chance chancellor is WW so we have a roleblocker on the WW team. Given chancellor is village-aligned, 3/15 chance to prevent a kill(1 if they select active WW, 1 if they select rogue, 1 if they select WW target). |newline|  |newline| Chance given random gov we have bad chancellor: 1/4+(3/4 * 4/15)=45%. |newline| Chance given random gov we prevent a WW kill: 3/4 * 3/15=15%. |newline|  |newline| Seems like having a bad chancellor is one third as influential as preventing a WW kill, so it seems like a wash.	2020-06-23 19:25:18.689000	None	
Will((ow)|(iam))	725069320933343233	(this is assuming we have a lynch D1)	2020-06-23 19:26:37.247000	None	
conjugate	725069383843708978	is there a reason not to have a lynch?	2020-06-23 19:26:52.246000	None	
Caetra	725069467717206037	a bad chancellor can't really do anything besides block the peddler, unless they burn rogue that night to make them the governor	2020-06-23 19:27:12.243000	None	
Caetra	725069480929263656	and that's a bad use of it	2020-06-23 19:27:15.393000	None	
Caetra	725069500608675941	bad use of rogue i mean	2020-06-23 19:27:20.085000	None	
Caetra	725069517017055302	so i'd be happy to have that happen	2020-06-23 19:27:23.997000	None	
Caetra	725069572558028870	so we should always have a governor	2020-06-23 19:27:37.239000	None	
Caetra	725069598105534474	> is there a reason not to have a lynch? |newline| no	2020-06-23 19:27:43.330000	None	
Caetra	725069618946899998	always sacrifice someone day 1	2020-06-23 19:27:48.299000	None	
Caetra	725069621895364679	always	2020-06-23 19:27:49.002000	None	
conjugate	725069740397035642	always sacrifice every day, no? its not like we have such powerful info revealing roles to build upon	2020-06-23 19:28:17.255000	None	
eh1414	725069744520298536	thanks for the math, will - that’s interesting. however, whilst i feel that the “bad” outcome can be more common, it seems less influential than the “good” outcome to me	2020-06-23 19:28:18.238000	None	
conjugate	725069817035489322	if we dont use our opportunity to sac, we will die at night anyway	2020-06-23 19:28:35.527000	None	
Caetra	725069881287901302	yeah honestly i'm suspecting will now because that math is deliberately misleading	2020-06-23 19:28:50.846000	None	
Will((ow)|(iam))	725069885247455304	There exist endgame scenarios where saccing is counterproductive	2020-06-23 19:28:51.790000	None	
Will((ow)|(iam))	725069920903102475	How is the math misleading?	2020-06-23 19:29:00.291000	None	
Caetra	725069938951192738	> There exist endgame scenarios where saccing is counterproductive |newline| don't edgecase the newbies on day 1	2020-06-23 19:29:04.594000	None	
Will((ow)|(iam))	725069986263203863	> don't edgecase the newbies on day 1 |newline| Fair enoguh	2020-06-23 19:29:15.874000	None	
conjugate	725069998166376548	lemme hear them edgecases:)	2020-06-23 19:29:18.712000	None	
Caetra	725070254023245855	okay fine if you WANT to get edgecased |newline| 3 town alive, 1 werewolf alive, no possibility of 2 people getting killed at night |newline| you vote nobody, go to 2 vs 1, forcing the werewolf to reduce the pool of candidates	2020-06-23 19:30:19.713000	None	
Caetra	725070362710245498	no-sacrifice being viable will not come up before endgame	2020-06-23 19:30:45.626000	None	
conjugate	725070376820015205	becuase if u vote wrong and then he kills, u r left 50% WW and lose	2020-06-23 19:30:48.990000	None	
conjugate	725070382931116122	ye i see	2020-06-23 19:30:50.447000	None	
Will((ow)|(iam))	725070384675684424	That's not even that edgy a case.	2020-06-23 19:30:50.863000	None	
conjugate	725070411414634557	makes sense	2020-06-23 19:30:57.238000	None	
Caetra	725070695138066442	> How is the math misleading? |newline| <@!178268995504439296> back to what i actually wanted to discuss - having a werewolf as the chancellor basically doesn't matter |newline| they won't block a kill, but we can basically assume a town chancellor won't block a kill early game except by blind luck anyway	2020-06-23 19:32:04.883000	None	,Will((ow)|(iam))#5197
Caetra	725070740986134588	and i think the math is just obscuring that fact	2020-06-23 19:32:15.814000	None	
Will((ow)|(iam))	725070893117866024	IF we can basically assume a town chancellor won't block a kill, then does it matter if we have a chancellor?	2020-06-23 19:32:52.085000	None	
conjugate	725071010860105848	the chances of villager chancellor blocking a kill are not that low	2020-06-23 19:33:20.157000	None	
Caetra	725071038941233232	it's a nice bonus if you happen to get it, so yes	2020-06-23 19:33:26.852000	None	
conjugate	725071100912074864	especially if rogue is used, which means even just having a town chancellor might dissuage our wolves from using rogue that round	2020-06-23 19:33:41.627000	None	
Will((ow)|(iam))	725071279098429521	I've been misunderstanding the rules; rogue's ability is once per game. Rethinking...	2020-06-23 19:34:24.110000	None	
mikaelsson	725071295817187359	> Here's the math: |newline| >  |newline| > Random governor,  |newline| > 1/4 chance governor is WW. Given governor is WW, 0% chance chancellor prevents kill |newline|  |newline| <@!178268995504439296>	2020-06-23 19:34:28.096000	None	,Will((ow)|(iam))#5197
mikaelsson	725071343044919296	why is that 0 %?	2020-06-23 19:34:39.356000	None	
Ravenshard	725071391346655272	because the werewolf who is gov does the kill	2020-06-23 19:34:50.872000	None	
Ravenshard	725071419448492072	wait, that's actually non 0	2020-06-23 19:34:57.572000	None	
Ravenshard	725071480186208406	because chancellor and choose to jail the governor	2020-06-23 19:35:12.053000	None	
Ravenshard	725071575917002854	the only way it's 0 is if chancellor is ww	2020-06-23 19:35:34.877000	None	
Caetra	725071673614663752	i think there's a high chance that a werewolf governor picks a town chancellor just because if that governor dies later down the line picking their teammate would be too obvious	2020-06-23 19:35:58.170000	None	
Will((ow)|(iam))	725071679541215352	I'm assuming WW governor -> chancellor trusts governor, either because of politics, or because chancellor is WW	2020-06-23 19:35:59.583000	2020-06-23 19:36:16.199000	
Caetra	725071782998179871	and there is absolutely no reason to trust the governor just because you're chancellor	2020-06-23 19:36:24.249000	None	
Caetra	725071802388316213	you should not do so	2020-06-23 19:36:28.872000	None	
Ravenshard	725071803730362428	so should we organize into parties now or later?	2020-06-23 19:36:29.192000	None	
Ravenshard	725071872974127184	(that question was sarcastic)	2020-06-23 19:36:45.701000	None	
conjugate	725071948438044742	do u think there is a higher chance that a WW governor picks town chancellor than a town governor picks town chancellor?	2020-06-23 19:37:03.693000	None	
conjugate	725071991786176522	maybe we should just figure out who the WW r	2020-06-23 19:37:14.028000	None	
conjugate	725072006587875348	just to give them governor role	2020-06-23 19:37:17.557000	None	
conjugate	725072010648092692	of course	2020-06-23 19:37:18.525000	None	
conjugate	725072020899102811	come out!	2020-06-23 19:37:20.969000	None	
Ravenshard	725072030395007069	<:madman:380588527643262976>	2020-06-23 19:37:23.233000	None	
conjugate	725072031829327945	let us know	2020-06-23 19:37:23.575000	None	
Will((ow)|(iam))	725072121331450501	I'll be collecting SuperPAC donations for the "Hound shouldn't reveal yet" party.	2020-06-23 19:37:44.914000	None	
eh1414	725072180831977595	early on, it’s likely that a randomly picked chancellor is town, but a werewolf governor would quite possibly pick a town chancellor also imo, to protect their friends if they are brought down	2020-06-23 19:37:59.100000	None	
Ravenshard	725072227145613373	i'd definitely be in "hound doesn't reveal" party	2020-06-23 19:38:10.142000	None	
Fircoal	725072251124449320	Ok since we're going there anyway I think it's time to bring out some of my thoughts into the village. 😎	2020-06-23 19:38:15.859000	None	
Ravenshard	725072260221763607	but I imagine everyone migrates that way	2020-06-23 19:38:18.028000	None	
conjugate	725072353922646080	yes, i think i was the 1 who raised the option for hound to reveal immediately so we can give them governor	2020-06-23 19:38:40.368000	None	
Ravenshard	725072357290672140	fircoal give me a yummy paragraph to read	2020-06-23 19:38:41.171000	None	
conjugate	725072372704608357	but i alrdy got convinced it was a bad idea	2020-06-23 19:38:44.846000	None	
conjugate	725072394020061215	we can stop returning to that point i think	2020-06-23 19:38:49.928000	None	
Will((ow)|(iam))	725072480233848873	Honestly I just needed a name for a political party for that joke and that's what I came with.	2020-06-23 19:39:10.483000	None	
mikaelsson	725072523229921342	was it no one else who thought that was a good idea for hound to reveal?	2020-06-23 19:39:20.734000	None	
Ravenshard	725072546076164217	the crap party (literally was a canadian political party)	2020-06-23 19:39:26.181000	None	
Bluey The Bear	725072632277499955	Political parties: The best kind of party	2020-06-23 19:39:46.733000	None	
Ravenshard	725072786837471352	I'll re-read and find who else thought it was a decent idea, it was more than just cat	2020-06-23 19:40:23.583000	None	
Ravenshard	725072830844239873	if we keep having bad ideas like that, I'll be day-drinking for the next two weeks	2020-06-23 19:40:34.075000	None	
Caetra	725072955780104252	I think it's not a HORRIBLE idea |newline| it's defensible, at least |newline| getting the wolves to burn the rogue kill early is better than them still having it late	2020-06-23 19:41:03.862000	None	
Caetra	725072970795450379	but d1 is too early	2020-06-23 19:41:07.442000	None	
Ravenshard	725073148713762917	glad we lose our one of possibly two confirmed villagers	2020-06-23 19:41:49.861000	None	
Fircoal	725073160898085015	So here is what I was thinking. As cool as the governor sounds their powers aren't exactly that strong at this stage of the day. So while I think we all would like to be governor I don't think it's a priority for any peeps. Added to that I think there is more than just that at play. Werewolves probably are going to realize that being governor isn't actually that helpful. While having a town chancellor that could possibly block their NK is bad, it's a small chance, and probably is **the smallest chance on Night 1 than any other night.** Therefore the chancellor power is at it's weakest. Furthermore, if a werewolf is gov, in order to get a werewolf chancellor they have to pick it themselves which is going to bring a lot of suspicion onto that player if the wolfgov is ever sac'd, which means it's not a very good idea for low reward.	2020-06-23 19:41:52.766000	None	
Fircoal	725073363386761266	Why do I bring this up? Because I think the wolves will realize this and realize that the potential of looking greedy by trying to grab the gov power is not worth the tiny benefit they'd get by winning.	2020-06-23 19:42:41.043000	None	
Ravenshard	725073438716461086	when I meant a yummy paragraph, I was hoping it would relate to why I should vote for mik	2020-06-23 19:42:59.003000	None	
Fircoal	725073453803110451	Thusly I feel like anyone who voted themselves to be governor is likely town	2020-06-23 19:43:02.600000	None	
Will((ow)|(iam))	725073605586583583	> in order to get a werewolf chancellor they have to pick it themselves which is going to bring a lot of suspicion onto that player if the wolfgov is ever sac'd, which means it's not a very good idea for low reward. |newline|  |newline| Unless they pledge to choose a chancellor in a way that doesn't guarantee a specific person becomes chancellor, but it just happens to be likely to make a wolf chancellor.	2020-06-23 19:43:38.788000	None	
Fircoal	725073797912199200	Sure but that's only if that's likely to happen, which who knows. If the wolf is a gov that makes it less likely the wolf can be a chancellor just by math.	2020-06-23 19:44:24.642000	None	
Fircoal	725073943207346206	I guess my point is, I think gov is the argument that wolves are prepared to concede. Especially this early.	2020-06-23 19:44:59.283000	None	
Fircoal	725074140423258274	Oh and as for why I'm voting mik in particular outside of not liking bandwagoning, I really don't like how he was bringing up how we should vote for the gov before we vote for sacs	2020-06-23 19:45:46.303000	None	
Will((ow)|(iam))	725074277749096450	It may be useful to elect someone D1 to prevent that person from being governor D2.	2020-06-23 19:46:19.044000	None	
Fircoal	725074301807624292	Sacs are our bread and butter. That's how we get information and move the game along. 2 days is not a lot of time especially on Day 1. We need to progress, not wait for something that doesn't nearly matter as much.	2020-06-23 19:46:24.780000	None	
Will((ow)|(iam))	725074491356479569	If D1 gov powers are so weak	2020-06-23 19:47:09.972000	None	
mikaelsson	725074668284805150	sorry fir,  i dont understand... are u saying im against bandwagoning?	2020-06-23 19:47:52.155000	None	
Fircoal	725074699335499796	no I'm not	2020-06-23 19:47:59.558000	None	
Fircoal	725074763772592279	I'm saying I don't like bandwagonning (you were the 3rd vote on pqr for gov)	2020-06-23 19:48:14.921000	None	
Fircoal	725074814074749028	Although I'm not sure how much that actually matters tbh	2020-06-23 19:48:26.914000	None	
Fircoal	725074862401519687	I'm more concerned with trying to delay sacrifice votes.	2020-06-23 19:48:38.436000	None	
Fircoal	725075024154984642	And it's not necessarily that D1 gov powers are weak (although they kinda are), it's that they're especially weak for wolves.	2020-06-23 19:49:17.001000	None	
mikaelsson	725075169957118016	not agreeing to ur arguments for voting on me...	2020-06-23 19:49:51.763000	None	
mikaelsson	725075292032466985	but anyway, my main reason for wanting to vote on a gov is not that the chancellor will have a chance to block the NK	2020-06-23 19:50:20.868000	None	
mikaelsson	725075444650475570	my main reason was that i want someone to lead the discussion and to pin messages/polls to help summarizing whats happening	2020-06-23 19:50:57.255000	None	
Fircoal	725075588074701196	Just to note, I'm not against us voting on gov and finding someone, I just also want to be wolf hunting and voting at the same time.	2020-06-23 19:51:31.450000	None	
mikaelsson	725075626620354600	im not trying to delay any sacrifice votes, but i know from experience no one takes them serious untill deadline gets closer, hence why i want shorter d1	2020-06-23 19:51:40.640000	None	
mikaelsson	725075838944542770	i think if we get a gov, we might be able to syncronize better and maybe, just maybe, be able to put pressure on people before deadline	2020-06-23 19:52:31.262000	None	
Fircoal	725075848759214091	I don't know if people dont' take them serious as much as it is that you need them to sort of ramp up so someone can slip up	2020-06-23 19:52:33.602000	None	
Caetra	725075939570090053	mik why are you assuming that the governor will actually lead or that anyone will respect them	2020-06-23 19:52:55.253000	None	
mikaelsson	725075939846914240	yes, i can agree to that	2020-06-23 19:52:55.319000	None	
Caetra	725075980091392030	if i disagree with the choice, i'm gonna do my own fucking thing	2020-06-23 19:53:04.914000	None	
Fircoal	725076034784985178	I mean I am aware my arguments for example are weak, and on day 2 they'd probably be a nothingburger, but they're a starting point, and we need starting points to get to better arguments.	2020-06-23 19:53:17.954000	None	
Caetra	725076084827095171	i already ignore most emoji polls	2020-06-23 19:53:29.885000	None	
Will((ow)|(iam))	725076089407275060	I'm inclined to agree that having someone able to pin crucial messages may be useful	2020-06-23 19:53:30.977000	None	
mikaelsson	725076203144347776	yes, u can do ur own thing caetra. but the ones who want to help town will prob try and listen if its a good gov	2020-06-23 19:53:58.094000	None	
Fircoal	725076295557447804	Emoji poll: |newline| Should Caetra ignore this? |newline| <:jesterparody:483354919995179018> Yes |newline| <:aaah:655201903025586188> No |newline| Vote now!	2020-06-23 19:54:20.127000	None	
mikaelsson	725076310363209778	I dont know if PQR is a WW or not, but he has shown some skills....	2020-06-23 19:54:23.657000	None	
Caetra	725076313001689210	if i want to help town, i will continue playing the game in the way i am currently playing it, whether or not that agrees with the governor	2020-06-23 19:54:24.286000	None	
Ravenshard	725076328583266305	you uhhh, could just vote for someone to be gov that you would listen to caetra	2020-06-23 19:54:28.001000	None	
Caetra	725076468274823220	the primary benefit of governor is it being a protection on that person	2020-06-23 19:55:01.306000	None	
Caetra	725076583911522385	i do not expect governor to lead town effectively	2020-06-23 19:55:28.876000	None	
Caetra	725076599116136469	if they do, that's just a bonus	2020-06-23 19:55:32.501000	None	
Fircoal	725076653939621978	oh right the protection lol	2020-06-23 19:55:45.572000	None	
Ravenshard	725076720645963796	the protection is only that they can't be sac'd?	2020-06-23 19:56:01.476000	None	
Caetra	725076824148672654	and can't be nightkilled except by rogue	2020-06-23 19:56:26.153000	None	
Fircoal	725076828972384326	That said I still don't think that makes wolves any more likely to ask for it because that makes them only more suspicious to ask for it. (or would to most eyes)	2020-06-23 19:56:27.303000	None	
Will((ow)|(iam))	725076915274383510	The governor can be nightkilled, I believe	2020-06-23 19:56:47.879000	None	
mikaelsson	725076962690859050	yeah i can sort of admit its gonna be hard for anyone to lead this town at this point, but Im hoping the gov takes the responsibility to pin stuff thats worth noting	2020-06-23 19:56:59.184000	None	
Caetra	725077020928901161	> Additionally, during a player's first term in government, they will be immune from non-Rogue kills. |newline| - the rules	2020-06-23 19:57:13.069000	None	
Ravenshard	725077035000660018	^	2020-06-23 19:57:16.424000	None	
Ravenshard	725077038842511462	yup	2020-06-23 19:57:17.340000	None	
Fircoal	725077062276218921	I promise to only pin memes and jokes if I'm elected.	2020-06-23 19:57:22.927000	None	
Ravenshard	725077065254043769	I had to double check myself	2020-06-23 19:57:23.637000	None	
Caetra	725077111873863750	so yes |newline| vote for whoever you think should get (limited) night kill protection	2020-06-23 19:57:34.752000	None	
Caetra	725077126226641008	not who you want to lead the town	2020-06-23 19:57:38.174000	None	
Caetra	725077154102116442	those may be the same	2020-06-23 19:57:44.820000	None	
Caetra	725077175648387192	but they're often not	2020-06-23 19:57:49.957000	None	
mikaelsson	725077216173621368	i mean, when I wake up tomo and sharur is back I dont want to read 1000+ messages	2020-06-23 19:57:59.619000	None	
Will((ow)|(iam))	725077243197653133	We don't have a transporter or anything, so I don't think NK protection is too important.	2020-06-23 19:58:06.062000	None	
Fircoal	725077249023279135	Well I'd answer myself to both 🤔	2020-06-23 19:58:07.451000	None	
Caetra	725077276533719174	killing sharur just to make him shut the fuck up <:jesterparody:483354919995179018>	2020-06-23 19:58:14.010000	None	
Fircoal	725077389343850568	I think sharur provides valuable insight as town	2020-06-23 19:58:40.906000	None	
DDL	725077523884539924	> don't edgecase the newbies on day 1 |newline| <@100627572219449344>  |newline|  |newline| I have 6 years of yelling at other people who didn't want to lynch, no worries. |newline|  |newline| The last community I ventured into EVERYBODY was against lynching without proof. Ugh.	2020-06-23 19:59:12.983000	None	,Caetra#5203
Fircoal	725077602171355256	yuck	2020-06-23 19:59:31.648000	None	
Caetra	725077634656239717	the town demands blood	2020-06-23 19:59:39.393000	None	
Fircoal	725077661369499679	<:smash:655203580675883021>	2020-06-23 19:59:45.762000	None	
mikaelsson	725077765602148453	has everyone showed up today yet btw?	2020-06-23 20:00:10.613000	None	
Fircoal	725077818777665646	everyone but Sharur is what Raven said	2020-06-23 20:00:23.291000	None	
Fircoal	725077888705101916	(I think it was Raven who said it, I can't recall for sure)	2020-06-23 20:00:39.963000	None	
Will((ow)|(iam))	725077947739930715	How long until the governor election deadline?	2020-06-23 20:00:54.038000	None	
mikaelsson	725078065805263000	19 hours?	2020-06-23 20:01:22.187000	None	
Will((ow)|(iam))	725078429875044403	It's 24 hours from the start of the day. When was the formal start of the in-game day?	2020-06-23 20:02:48.988000	None	
Ravenshard	725078479376220250	I think I'd prefer Fircoal to be governor right now, they're my first choice	2020-06-23 20:03:00.790000	None	
Will((ow)|(iam))	725078545801674822	Raven, uh, why?	2020-06-23 20:03:16.627000	None	
Ravenshard	725078586716979353	14:38 UTC on Wednesday is when the governor poll closes	2020-06-23 20:03:26.382000	None	
Caetra	725078675275513948	> I promise to only pin memes and jokes if I'm elected. |newline| - fircoal |newline| this is a better argument than anyone else has made	2020-06-23 20:03:47.496000	None	
conjugate	725078709727527003	NK protection on a specific villager doesnt really seem to matter much if at all at this point?	2020-06-23 20:03:55.710000	None	
Caetra	725078712789237861	i'm on board	2020-06-23 20:03:56.440000	None	
Ravenshard	725078798478999624	cause Fircoal is the only person so far who has said something I've actually agreeded with.  or at least hasn't made me consider drinking today yet	2020-06-23 20:04:16.870000	None	
bazkitcase5	725078890346709082	Maybe bias from the last game, but I can get behind Fircoal	2020-06-23 20:04:38.773000	None	
Sharur	725079145070985337	hey I'm back	2020-06-23 20:05:39.504000	None	
Sharur	725079169570045994	I don't know why someone thought I was moving	2020-06-23 20:05:45.345000	None	
Caetra	725079171461808271	hi back	2020-06-23 20:05:45.796000	None	
Will((ow)|(iam))	725079173483331644	Hi back I'm will.	2020-06-23 20:05:46.278000	None	
conjugate	725079176398372895	hello back	2020-06-23 20:05:46.973000	None	
Fircoal	725079183310454854	Hi Sharur	2020-06-23 20:05:48.621000	None	
Sharur	725079197105782804	I just said I'd be leaving my apartment	2020-06-23 20:05:51.910000	None	
Fircoal	725079203380461640	I thought that's what you said	2020-06-23 20:05:53.406000	None	
Sharur	725079203451764767	hi all	2020-06-23 20:05:53.423000	None	
Sharur	725079222095315025	appreciate the warm welcome	2020-06-23 20:05:57.868000	None	
mikaelsson	725079228038774835	hi	2020-06-23 20:05:59.285000	None	
conjugate	725079262863818853	we decided you are governor	2020-06-23 20:06:07.588000	None	
Sharur	725079293461266523	great	2020-06-23 20:06:14.883000	None	
Will((ow)|(iam))	725079298272133120	No we didn't	2020-06-23 20:06:16.030000	None	
conjugate	725079301187436576	or that you are sacrificed	2020-06-23 20:06:16.725000	None	
conjugate	725079307378229299	not sure yet	2020-06-23 20:06:18.201000	None	
Ravenshard	725079310624358514	Sharur plz talk some sense into these people.  they're turning me into an alcoholic	2020-06-23 20:06:18.975000	None	
Sharur	725079313602576545	that's very believable	2020-06-23 20:06:19.685000	None	
Ravenshard	725079334599000094	and i'm playing friendly now	2020-06-23 20:06:24.691000	None	
Sharur	725079356140945438	especially since I did read most of the messages	2020-06-23 20:06:29.827000	None	
Sharur	725079417566658610	so I want to register my opinion on some topics that have come up	2020-06-23 20:06:44.472000	None	
Sharur	725079446314418287	Hound claiming today seems pointless	2020-06-23 20:06:51.326000	None	
bazkitcase5	725079455252480091	Man, now if I fall behind, I will really have 200 messages to keep up with	2020-06-23 20:06:53.457000	None	
Sharur	725079499061985290	Fircoal is right that Chancellor is weakest right now	2020-06-23 20:07:03.902000	2020-06-23 20:07:10.059000	
Sharur	725079583338135602	town Chancellor is nonetheless still clearly preferable	2020-06-23 20:07:23.995000	2020-06-23 20:07:28.489000	
Sharur	725079688451719298	<werewolf693949777167253634> Gov may indeed select a town Chancellor, we shouldn't assume we can infer much of anything from that	2020-06-23 20:07:49.056000	None	
Sharur	725079741111074929	what else was there?	2020-06-23 20:08:01.611000	None	
DDL	725079799210442862	Guys, I have a thought. If governor protection is one shot	2020-06-23 20:08:15.463000	None	
DDL	725079872975929605	Arent we making that person vulnerable to kills after their term ends	2020-06-23 20:08:33.050000	None	
Will((ow)|(iam))	725079905351630960	Yeah I guess	2020-06-23 20:08:40.769000	None	
Sharur	725079917095813151	yes, although they can become chancellor	2020-06-23 20:08:43.569000	None	
Sharur	725079985756307466	oh, I remember: Rogue seems very unlikely to fire tonight	2020-06-23 20:08:59.939000	None	
DDL	725080002139390043	Do chancellors have protections	2020-06-23 20:09:03.845000	None	
Will((ow)|(iam))	725080085190934528	They can hide in jail	2020-06-23 20:09:23.646000	None	
DDL	725080153440518194	Rogues are better used to eliminate PRs imo	2020-06-23 20:09:39.918000	None	
Sharur	725080216380244048	oh maybe "first term in government" means first time you're either Gov or Chancellor	2020-06-23 20:09:54.924000	None	
Sharur	725080274257575957	when this was being theorycrafted I thought it was first for each	2020-06-23 20:10:08.723000	None	
Bluey The Bear	725080276086030418	You're protected for your first term serving in government. If you were governor but get elected chancellor, you don't get the protection	2020-06-23 20:10:09.159000	None	
Bluey The Bear	725080358412091454	or chosen I guess, not elected	2020-06-23 20:10:28.787000	None	
Sharur	725080402405883965	> Rogues are better used to eliminate PRs imo |newline| to be fair, we somewhere between few and no PRs	2020-06-23 20:10:39.276000	None	
Sharur	725080443766177936	nonetheless, a Rogue kill so early seems very unlikely to me	2020-06-23 20:10:49.137000	None	
DDL	725080473138888796	Yeah so if we elect someone governor and that person is someone we might want to protect later	2020-06-23 20:10:56.140000	None	
DDL	725080500443676703	Wre can't	2020-06-23 20:11:02.650000	None	
Will((ow)|(iam))	725080555292721152	The chancellor could protect them	2020-06-23 20:11:15.727000	None	
Sharur	725080556852740216	unless we put them in jail	2020-06-23 20:11:16.099000	None	
DDL	725080597365522502	> to be fair, we somewhere between few and no PRs |newline| <@286950779187625984>  |newline|  |newline| Yeah and they are also unconfirmed so meh	2020-06-23 20:11:25.758000	None	,Sharur#7043
Sharur	725080648431304786	oh, I also wanted to register my appreciation for people exploring the implications of the setup	2020-06-23 20:11:37.933000	None	
Will((ow)|(iam))	725080787778797640	Ignore my math post from earlier. I can't read and assumed we had all of the PRs listed on the doc.	2020-06-23 20:12:11.156000	None	
DDL	725080896679444511	Oh btw I agree when fircoal says we should focus on sacrifice not on elections	2020-06-23 20:12:37.120000	None	
DDL	725080952254234675	Cuz the former is what the game really is about	2020-06-23 20:12:50.370000	None	
conjugate	725080960546242701	speaking of exploring the implications of the setup	2020-06-23 20:12:52.347000	None	
conjugate	725081063482720338	we discussed rogue and hound, but not peddler, just gonna raise it here in case peddler is afraid to put light on himself by asking such a question	2020-06-23 20:13:16.889000	None	
Sharur	725081084601303070	> Oh btw I agree when fircoal says we should focus on sacrifice not on elections |newline| I think we can manage both	2020-06-23 20:13:21.924000	None	
Fircoal	725081114724794432	I do too	2020-06-23 20:13:29.106000	None	
Fircoal	725081155036119110	My point is less that we shouldn't focus on elections	2020-06-23 20:13:38.717000	None	
Caetra	725081165916274779	we can, but not fucking up the sacrifice is more important than not fucking up governor	2020-06-23 20:13:41.311000	None	
Caetra	725081181254582312	is all	2020-06-23 20:13:44.968000	None	
